"metreCarre","nombreDeChambres","possedeCour","possedePiscine","richesseQuartier","nombrePrecedentProprio","annee","estNouveau","possedeProtectionTempête","sousSol","grenier","garage","possedeStockage","prix"
45222,31,1,0,5,2,430,0,0,6187,3553,290,0,6566530
3710,21,1,0,1,10,402,0,0,28,343,497,1,3148466.2
74499,2,1,0,10,8,417,1,1,6939,52,316,0,9896574.7
33810,2,0,0,4,4,413,1,1,9253,949,489,0,2959100.3
61874,37,0,0,6,3,414,1,0,6195,8838,400,0,8842527.4
-19167,30,0,0,9,2,401,0,0,9587,1716,959,1,181859.1
95704,16,1,1,1,9,400,1,1,136,5779,392,1,9976093
88331,37,0,1,2,9,424,1,0,2948,3061,988,1,8772035.4
31407,9,0,1,7,9,412,0,1,2424,9663,896,1,4281356.2
67656,53,1,0,9,8,428,1,0,4258,9415,362,0,9338497.8
10136,93,1,0,3,3,413,0,1,6441,9080,873,1,1539085.3
9503,28,0,0,1,9,404,1,0,5511,1832,454,1,976405.4
53207,96,0,1,10,2,400,1,1,3940,4447,376,1,4943038
100153,100,0,0,10,6,412,1,1,656,971,932,1,8025744.2
-3058,52,0,1,5,7,405,1,1,1318,8153,993,1,2503388.5
62172,89,0,1,9,10,406,0,1,9801,2552,850,1,7594188.6
72885,30,1,0,6,2,410,1,1,4753,9807,364,0,9501779
-20179,59,0,0,3,5,422,0,0,4958,8594,122,1,568560.2
75250,13,1,1,4,4,413,0,0,4099,5024,936,0,6563603.3
57474,94,1,0,6,8,410,1,0,4752,6325,427,0,4357290
67678,92,1,1,6,1,416,0,0,650,998,206,0,9072944.6
79548,7,1,1,10,5,424,0,0,7473,5243,732,1,9941220.4
109617,74,1,0,4,2,421,1,1,5414,1172,716,1,9652258.1
30087,99,1,1,7,9,423,0,1,3166,8253,695,0,2334717.3
122100,2,0,0,1,3,411,0,1,2965,637,362,0,9989210.1
104427,97,0,0,2,3,429,1,0,2357,5340,278,0,8585311.9
34978,42,1,0,6,3,410,0,1,8572,8015,489,0,928384
-28075,94,0,1,4,8,402,1,1,1757,7469,937,0,190497.2
106993,1,1,1,2,6,421,1,1,6790,7408,164,1,9638086.1
45077,87,0,0,8,8,428,0,0,2675,4544,994,1,6816133.8
29081,89,0,1,4,8,407,0,0,4908,6330,916,1,2522970.7
58736,28,0,1,9,8,431,1,1,8384,7226,226,1,6000826.1
106670,77,0,1,5,2,409,0,0,2437,6232,871,1,8260448.9
119652,38,0,1,10,5,427,1,1,8181,6123,413,0,9911312.7
31316,72,1,1,9,1,416,0,0,1191,9291,190,0,3239971.6
74173,1,0,0,5,9,426,1,0,3418,8434,997,0,8886403.6
22116,50,1,1,3,3,406,1,1,5942,6266,976,1,3430761.6
90071,39,0,1,7,2,413,1,0,2051,5857,613,1,6563957.3
60457,8,0,1,4,8,418,1,0,7266,5503,171,0,7912800.8
78558,91,0,1,4,4,409,0,0,9958,3361,247,0,5833422.9
95888,98,0,0,10,1,404,0,1,6253,6298,743,1,9150599.4
33304,33,0,0,6,1,428,1,0,6654,5134,854,1,4762739.8
44426,8,0,0,5,3,421,0,0,8563,4590,753,0,3649873.1
39800,99,1,1,9,8,402,0,0,3606,8899,510,0,3983895.2
58490,91,0,1,6,10,429,0,0,4896,3191,920,1,3207302.9
7228,24,0,1,5,2,423,0,0,6852,5762,622,1,2538258.3
81039,33,1,1,3,4,427,0,0,1437,271,832,1,5416631.7
21371,25,1,1,9,7,420,0,0,1524,5081,542,1,1476554
29184,41,0,0,1,8,428,1,0,3771,2543,661,0,1283027.8
4953,40,1,0,3,7,419,0,0,1837,431,646,1,2666795.9
57447,2,1,1,8,5,414,0,0,5815,8787,515,0,4931736.4
57187,93,0,0,1,3,419,1,1,4208,6421,726,0,5091375.9
24208,85,0,1,6,3,429,1,0,5513,5339,943,1,2255310.9
17185,1,0,0,5,10,420,1,1,3443,206,208,0,752692
56422,73,1,0,10,2,402,0,0,3045,903,446,1,7545890.2
25985,85,0,1,10,10,403,1,0,4738,4543,904,1,2646987.3
5463,95,0,0,6,1,407,0,0,9933,1563,926,1,2256703.7
85302,57,1,1,5,3,423,0,0,2614,6873,730,1,9425553.3
103802,73,0,0,6,2,402,0,0,159,6469,741,1,9752798.2
39722,47,1,0,5,5,409,1,0,6946,8394,631,0,4756433.9
-1044,62,1,1,7,1,419,1,0,7498,8398,489,1,354630.9
71636,95,1,0,4,10,423,0,0,7958,3754,607,1,4530134.3
75084,14,1,1,9,5,409,1,1,1647,3810,141,1,5037541.9
95172,68,1,0,4,5,407,0,1,4769,7776,527,1,8871592.7
40927,68,0,1,7,6,404,0,1,3513,3635,401,1,5051447.4
15796,12,1,0,6,9,422,1,1,6370,6024,242,1,66663.2
62106,19,1,1,8,1,400,0,1,3415,4642,773,1,5608196
99547,74,0,1,4,3,414,1,1,3269,433,829,1,8752889.4
75264,41,1,1,10,8,419,1,1,6765,874,772,1,6766655.9
-1324,31,0,1,9,6,423,0,1,4778,1327,369,0,2736257.3
84560,66,0,0,4,10,416,1,0,7206,5816,455,1,9879117.6
-7039,45,1,0,3,1,424,0,1,8355,1953,484,0,2151657.4
23503,27,0,0,9,9,424,1,1,1946,2358,545,0,1664023.4
20182,20,1,1,9,7,430,1,0,2175,7806,357,1,1075136
116544,12,0,1,10,7,401,0,0,3561,9915,298,0,9946390.1
72334,2,0,1,1,3,409,1,0,5338,3077,655,1,6587187.9
91231,26,0,0,10,1,411,1,1,1303,4952,712,1,9184100.1
85145,51,1,1,8,8,406,1,0,7521,5284,270,1,7556389.6
94350,33,0,1,1,1,429,1,0,8129,4922,349,0,8235158.9
7363,59,1,0,5,8,405,1,1,7180,4187,843,1,1358157.5
27411,70,0,1,3,6,417,1,1,1828,9672,677,1,3450552.7
-6486,59,1,0,4,10,409,0,0,6834,51,457,0,1782317.9
72517,77,0,1,9,7,402,0,0,8974,4039,373,0,5701030.2
103471,28,0,0,3,7,417,1,1,7022,6276,566,1,8236936.7
24107,14,1,0,8,7,408,0,0,322,9204,166,0,299982.8
-5511,38,1,1,3,6,401,0,0,3175,6608,298,0,2131166.1
9647,90,1,1,7,5,400,0,1,9457,9123,969,0,1041647
21278,75,0,1,4,4,428,1,1,4898,1814,366,1,750538.8
111738,79,1,0,6,5,431,0,1,4082,1202,681,1,9333157.1
61083,99,1,1,1,4,403,1,0,6361,6288,945,1,8625590.3
49881,83,1,1,5,4,406,0,0,5690,1146,738,0,5905161.6
80046,64,0,0,6,7,425,1,1,7416,6190,593,1,8449333.5
81885,46,0,0,1,5,415,1,0,3961,5310,986,0,9618863.5
79580,47,1,1,8,6,425,0,0,5656,9164,294,0,5074074.5
51789,75,1,0,3,5,427,0,1,5458,4199,241,1,3997816.7
82358,51,0,1,1,4,426,0,1,7673,136,594,1,9648710.6
19658,22,1,0,1,10,428,1,0,1437,2804,391,1,1947709.8
42076,18,1,0,2,7,407,1,1,5217,4224,385,0,4489439.7
88564,70,1,1,10,1,409,0,0,8174,5754,137,1,6973784.9
53027,67,1,1,7,2,411,1,1,2873,9717,157,1,7331191.1
100387,34,1,0,7,8,431,0,0,2299,3031,141,1,9585132.1
45128,28,1,1,6,8,405,1,1,9928,699,439,0,3526172.5
96447,81,0,0,9,2,414,0,0,5221,7101,289,0,7358902.4
71315,7,1,0,5,8,407,0,0,645,4471,879,0,9151236.7
110544,53,0,0,4,3,402,1,0,6277,279,234,1,8853507.2
-1587,27,1,0,2,9,403,0,0,5879,3505,850,0,1086266.3
22034,99,1,0,3,3,420,1,0,7385,1467,376,0,3853735
52005,56,0,0,4,7,421,1,1,955,6148,955,1,7771146.1
36769,78,0,0,5,5,404,0,1,4054,4806,186,1,5233745.4
74841,6,1,1,2,5,409,0,0,981,5857,949,1,7669791.9
2962,78,0,1,9,2,400,1,0,28,7047,691,0,168970
86704,55,0,0,5,5,402,0,1,8821,4737,526,1,9455619.2
58336,3,1,1,1,5,420,1,1,911,3354,936,1,4352882
65352,77,1,1,4,5,417,0,1,3707,2627,518,1,8241164.7
64907,28,0,0,3,10,414,0,0,2557,3520,432,0,6770108.4
48730,85,0,1,2,4,421,1,1,4549,1165,130,0,5547619.1
37872,72,0,1,2,1,429,0,1,3821,4186,348,1,2349143.9
84007,33,0,0,9,8,401,0,0,8866,2131,736,0,7849793.1
97420,47,0,1,9,6,403,1,1,4078,315,767,1,6924996.3
56731,35,1,1,4,9,421,1,1,6318,2182,374,1,8615471.1
42103,58,1,0,7,8,408,0,0,1977,4648,708,1,5919005.8
52296,22,0,1,3,5,413,1,1,630,469,195,0,8089908.3
56879,20,1,1,8,4,403,1,1,4103,5759,753,0,5354891.3
83951,75,0,1,9,7,405,0,1,7429,2535,344,1,6011032.5
79540,9,1,0,4,8,406,0,1,9036,507,709,0,7490782.6
13148,2,1,0,7,5,426,1,0,9021,4823,102,0,1069306.6
29588,85,1,0,9,10,400,1,1,6620,4784,141,1,992182
-2042,13,1,1,6,10,401,1,0,4049,1715,176,1,2177627.1
70396,70,0,0,1,3,420,0,1,2590,6174,339,1,5905107
69910,60,1,1,2,4,416,1,0,5919,2553,543,1,8967748.6
-5218,80,0,1,7,10,417,0,1,1439,6116,410,1,1547708.7
76789,9,0,1,5,9,425,1,1,8401,6632,865,0,5807819.5
26185,31,1,0,7,6,413,1,1,3035,1376,974,1,4736122.3
65210,87,0,1,9,5,419,0,1,6008,424,733,1,8170899.9
88032,22,0,1,8,2,409,1,1,6119,7836,970,0,8672062.9
34646,3,0,0,5,5,411,0,0,8228,4928,254,0,5629550.1
100592,55,1,1,9,3,421,0,1,4040,9037,538,0,9880299.1
52620,50,1,1,6,9,429,1,0,4631,2327,660,0,7403575.9
15217,48,1,1,9,3,408,0,0,5533,6315,652,0,2266626.8
61456,58,0,0,1,5,423,0,1,1056,347,243,0,7494035.3
8057,46,0,0,4,9,408,0,0,1244,7263,698,1,2845599.8
102503,77,0,0,1,7,419,1,0,7325,6006,606,0,8046219.9
22158,6,0,1,9,10,412,0,0,308,9837,660,0,1402812.2
88274,41,1,1,10,2,430,1,0,7812,7428,171,1,6398575
34705,54,1,0,7,9,430,0,0,8979,8424,470,1,3191069
42398,19,1,0,7,5,421,0,1,3648,9698,835,1,2080020.1
43292,96,1,1,6,10,421,0,0,2678,6595,314,1,5442438.1
91971,94,0,0,8,4,418,0,1,9427,4484,164,1,9429690.8
41390,30,0,0,3,4,423,1,1,4689,1215,935,0,5385104.3
-4098,44,1,0,6,5,407,0,1,7765,4838,955,1,1692521.7
32717,85,0,1,10,2,417,0,0,3483,5787,933,0,1223454.7
-15226,24,0,0,7,9,424,0,0,1437,7374,253,0,695809.4
96442,68,1,0,7,9,420,1,0,9459,3552,395,0,9662991
20018,97,0,1,8,7,416,0,1,9901,2698,178,0,1791186.6
19212,49,0,0,8,2,419,1,1,9286,4266,845,1,4691844.9
8573,21,1,1,10,4,430,0,0,4746,4175,319,1,1871959
44492,85,1,0,2,9,427,1,1,3115,8929,248,1,3141062.7
71386,56,1,1,1,7,423,1,1,6032,3230,950,1,9209295.3
61582,47,0,0,1,4,430,0,1,9586,6604,822,0,3482594
11327,83,1,1,8,10,422,1,1,7171,3023,822,1,682123.2
89343,31,1,1,4,10,406,1,0,5136,5840,359,0,6749765.6
44292,11,1,1,5,2,419,0,1,906,5148,392,0,4432732.9
26955,40,1,0,1,2,412,1,0,5282,2646,251,0,1505542.2
42358,93,0,1,2,8,429,0,0,9365,6517,398,0,5870459.9
51361,33,1,1,1,5,408,1,0,3125,7179,630,1,5748423.8
52654,16,0,1,1,2,430,1,1,7869,9091,972,0,3484320
83851,30,0,0,4,9,412,0,0,9545,1344,501,1,9510300.2
25091,54,0,1,3,7,427,0,0,9298,4387,185,1,3939660.7
67422,25,0,1,4,2,409,1,1,9247,4060,394,0,8358735.9
4436,73,0,1,10,8,431,0,1,1047,6768,740,1,2963025.1
86217,45,1,1,6,1,420,1,1,3179,1201,520,1,9543817
20376,71,1,1,7,3,415,0,0,4167,6519,476,1,3638456.5
108973,51,1,1,10,4,402,0,1,6134,2573,694,1,9378471.2
83471,16,0,0,10,10,400,0,1,7792,1247,778,1,6298222
117600,73,1,0,8,3,407,0,0,4337,3782,817,0,9642408.7
18483,92,1,1,8,1,406,1,0,4786,5622,218,0,806178.6
29650,63,1,0,8,4,414,1,1,5009,2024,718,1,2756731.4
90647,3,0,0,8,9,429,1,0,2696,6302,158,1,6515401.9
62582,30,1,1,8,6,417,0,1,4688,7566,774,0,4648974.7
43274,19,1,0,6,5,430,1,1,5561,55,554,1,1819929
31087,49,1,1,8,8,407,1,1,5649,3672,313,1,1844863.7
90409,74,0,0,8,9,400,1,0,2038,1404,124,1,8154513
85886,8,0,1,10,1,423,0,0,8231,1812,118,1,6944939.3
80100,17,0,0,4,10,404,0,0,3970,7894,452,1,7117551.4
50755,75,0,1,4,2,426,0,0,5358,826,643,1,2282740.6
87874,22,1,1,7,10,422,0,0,9550,3567,268,1,6438512.2
30656,30,1,1,8,9,430,0,0,9962,5955,953,0,3924407
124930,26,0,0,3,4,411,0,1,5988,217,841,0,9946626.1
98218,89,0,0,4,2,413,0,0,450,9679,831,0,8808060.3
28792,11,0,1,6,7,410,0,1,2405,6566,224,1,5870251
58236,81,0,1,5,2,413,0,1,4761,1053,522,0,4277360.3
55767,61,1,0,6,10,408,1,0,8955,9093,216,0,5508301.8
103690,43,0,0,9,9,418,0,0,7098,678,946,0,8565946.8
79152,59,1,1,8,6,420,1,1,7894,8574,116,0,6295641
96888,1,0,0,6,9,417,0,1,4727,1956,246,0,7104062.7
64600,84,0,1,9,2,400,1,0,8532,9106,195,1,4279195
68260,6,0,1,3,8,429,1,0,6257,9590,721,0,8704752.9
53095,95,1,0,2,5,412,1,0,1686,2564,168,0,3840731.2
45659,86,0,1,3,3,425,1,1,6292,3120,710,0,3205379.5
119249,14,0,0,2,9,426,1,0,1496,2714,622,1,8933700.6
-696,64,1,1,8,9,401,0,0,5363,6550,742,1,2632126.1
54488,100,0,1,2,10,400,0,0,1083,7452,452,1,3402691
12803,95,0,1,4,3,401,1,1,6579,8244,828,1,4017300.1
43298,13,0,1,2,2,408,1,0,1264,8359,705,1,6587579.8
61989,23,1,0,2,9,415,0,0,9835,4223,285,1,7900382.5
65027,89,1,1,4,6,422,0,1,7253,4565,472,0,8200054.2
50031,35,1,0,8,1,422,0,0,2976,8011,324,0,7065124.2
23927,11,1,0,3,8,426,1,1,9845,3640,851,1,450428.6
119151,42,1,1,1,9,424,0,0,3143,8902,638,0,9252356.4
26034,26,0,1,3,5,412,1,0,6318,7443,255,0,3061654.2
124917,51,1,0,8,2,414,0,1,9729,6362,403,1,9926523.4
8118,26,0,1,9,3,401,0,0,902,9025,350,1,3691169.1
94773,24,1,1,9,5,421,1,1,2236,6304,884,1,8530631.1
66621,8,1,0,5,7,401,0,1,8139,8026,359,0,6112177.1
59698,86,1,0,7,9,418,1,0,4798,2347,203,1,5009733.8
69612,18,1,0,4,8,421,0,1,3885,4675,736,0,4774793.1
58495,91,0,0,8,5,406,0,1,1230,9710,867,1,3897019.6
92587,76,1,0,10,10,428,1,0,6593,4054,325,0,7197994.8
55953,81,0,0,6,4,404,0,0,1413,5512,137,0,3183159.4
-7820,79,1,1,4,10,400,1,0,5287,6084,442,0,2184139
66865,24,1,1,6,9,428,0,1,1481,5305,490,0,5253024.8
115069,53,1,1,5,1,410,1,0,8756,6681,607,1,8543750
20324,97,1,0,2,3,428,0,0,184,5613,209,0,3533836.8
52,72,1,1,10,5,419,0,0,7391,1692,487,1,606466.9
8079,36,0,0,5,9,412,0,0,688,5948,954,1,2582235.2
69258,64,0,0,1,8,412,0,1,4655,7635,352,0,5502510.2
51224,93,1,0,6,4,416,0,1,8040,8580,147,0,2191307.6
14355,45,1,1,2,9,405,0,0,9301,3177,539,0,611596.5
51373,39,1,1,3,7,423,1,0,5217,2016,198,0,7955951.3
37928,88,0,1,4,5,414,0,1,5788,7079,818,1,5666924.4
101636,46,1,0,6,1,428,1,1,9314,6659,546,1,9377879.8
55228,63,0,0,9,7,421,0,1,5477,9367,681,0,5733991.1
97184,45,1,1,10,3,423,1,0,2387,9191,493,1,6822830.3
89905,94,0,1,5,8,431,0,0,4663,7557,860,1,6408770.1
52352,86,1,0,6,9,430,1,0,4874,2497,336,1,6059753
46576,44,0,0,2,9,418,0,1,7758,829,278,0,5904218.8
-2722,8,1,1,6,7,403,1,1,123,4385,310,1,1265496.3
87223,43,0,1,10,8,411,0,0,5339,8169,627,1,9378616.1
77814,83,0,1,9,4,407,1,1,4058,6168,522,1,8868226.7
34536,8,1,1,9,5,422,1,0,9748,6209,679,0,1784679.2
123203,69,1,1,4,7,403,0,1,9355,731,812,0,9507621.3
49248,48,0,0,2,5,406,0,0,4494,959,291,1,2728938.6
46855,63,0,0,6,4,407,1,1,3200,6710,430,1,6047105.7
51672,77,0,0,2,2,410,0,0,5225,47,606,1,6428786
74702,15,1,0,9,6,420,1,0,8068,345,280,1,4563744
-15048,11,1,0,10,4,423,0,0,691,8302,754,0,945451.3
17362,53,0,1,1,10,423,0,1,4391,298,559,1,4378702.3
70318,78,1,1,8,5,426,1,1,8314,2512,745,1,7061764.6
66332,21,0,1,8,4,402,1,0,4342,8427,102,0,7913819.2
22684,60,0,1,7,5,403,1,0,7470,3744,669,1,398629.3
74919,87,1,0,4,5,410,1,0,4293,4803,501,0,7045739
84735,96,0,0,1,2,429,1,0,8704,1119,652,0,7450211.9
53455,30,0,1,3,2,413,1,1,4181,200,978,1,7592702.3
98629,70,1,1,2,9,402,0,0,6654,3830,151,0,7590022.2
63325,45,0,1,6,5,403,0,0,2002,5507,407,0,5914617.3
85225,8,1,0,3,1,423,1,0,6948,398,669,1,8408349.3
28418,63,0,0,3,2,400,1,0,2743,5018,815,0,5649094
101348,18,1,1,3,10,416,0,1,1448,7225,907,1,9650853.6
97905,30,0,0,1,3,427,1,1,1009,9896,513,0,8185059.7
68398,63,1,1,9,5,415,1,1,5073,2349,443,1,8555783.5
60430,28,0,1,6,5,425,0,0,9636,2021,451,0,5088531.5
46718,32,1,0,2,6,402,0,0,5440,2716,407,0,4191538.2
29057,20,1,1,4,9,401,1,0,1803,4452,491,0,4151181.1
72571,45,1,1,3,2,414,0,1,5170,7296,701,1,9764568.4
-2007,35,1,0,3,7,424,0,1,4068,7472,225,0,2521731.4
62817,22,0,0,8,2,410,0,0,9732,7528,849,1,6168699
47584,86,0,0,6,3,414,0,0,9637,4835,136,0,2329260.4
57762,8,0,1,3,5,427,0,0,2232,1254,970,1,5224594.7
29966,96,0,1,10,2,413,1,1,6342,5431,895,0,4144107.3
-1929,44,1,1,9,4,411,0,1,7518,4708,738,0,1512799.1
65876,41,1,0,2,7,402,1,0,8897,9285,279,0,8911885.2
9557,41,1,0,8,5,424,1,0,3246,5869,220,0,3900522.4
49591,41,1,1,2,2,402,1,1,8465,6459,470,1,4470923.2
52591,56,0,1,1,4,410,1,0,3197,9057,835,1,5179465
5659,14,0,0,1,1,425,0,1,9881,6101,384,0,226661.5
81585,72,1,1,5,9,426,1,0,7005,6635,630,0,8716422.6
86785,41,0,0,5,3,403,1,0,3040,8278,499,1,8892157.3
44501,4,1,1,2,10,403,0,0,9867,6202,554,0,1647116.3
53428,44,1,0,6,1,403,1,0,2683,9374,742,1,5773073.3
46649,55,0,0,5,1,417,1,1,2078,1127,908,0,6140746.7
106739,66,1,1,2,7,414,0,1,6583,6632,310,0,9016393.4
2329,62,1,0,7,7,413,0,0,3718,9140,357,1,2715604.3
41773,71,1,1,9,9,409,1,0,4825,193,634,1,2225365.9
36056,28,0,0,1,6,429,0,0,6529,5881,463,1,4126032.9
61618,45,0,0,5,5,401,1,1,7989,7466,545,1,4425260.1
29193,64,0,1,7,3,417,1,1,2350,8754,430,0,5510046.7
83054,56,1,0,3,10,430,1,1,4012,4622,656,1,8382464
28469,67,0,1,5,5,413,0,0,836,3313,532,0,2800892.3
59969,1,0,1,7,6,406,0,0,2895,1022,158,1,5836868.6
66399,35,1,0,8,2,404,0,1,9151,3339,723,0,3859493.4
28272,67,0,0,10,7,400,1,1,9333,843,944,0,4396083
14609,72,0,0,2,6,428,1,0,7981,522,875,1,3567681.8
62306,74,1,1,10,10,426,0,1,6601,2029,870,0,4300587.6
5653,78,0,1,10,4,407,1,0,4306,5629,135,0,1910241.7
98090,68,1,1,1,9,422,0,1,2503,3281,312,1,7720395.2
44658,14,0,0,2,10,431,0,1,3184,4371,159,0,6507042.1
45412,43,1,1,9,5,427,1,1,2950,9573,572,1,4187667.7
8359,22,1,1,8,1,420,1,0,8890,9949,499,1,3485215
17053,47,1,0,10,8,427,1,1,4360,4624,144,0,4648492.7
51480,39,0,1,6,5,409,1,0,3823,8783,856,0,6817710.9
17804,71,1,1,7,6,415,0,0,4813,357,398,0,3428702.5
16857,57,0,1,7,1,405,0,1,1030,5948,223,0,3981216.5
111653,94,1,1,4,2,430,1,1,973,5640,953,1,8825815
70068,58,0,0,1,1,412,0,1,6469,1814,655,0,6008607.2
62204,8,0,0,6,7,420,0,1,4046,209,310,0,3833081
70135,16,1,1,1,9,431,0,1,6248,6168,307,1,7636698.1
49172,78,1,0,3,9,421,1,1,1864,4125,706,1,7034567.1
111011,61,1,1,8,3,427,0,1,8867,9164,597,0,8844632.7
38737,86,1,0,6,10,421,1,0,7836,6015,440,0,2092339.1
79921,74,1,1,8,3,404,1,0,2523,7995,528,1,8000900.4
75221,35,1,1,5,3,414,0,1,6885,7016,301,0,9401076.4
-19088,58,0,0,4,4,414,0,0,6788,8968,332,0,922791.4
25416,20,0,0,5,10,429,0,1,9584,8914,841,1,1674111.9
21961,64,1,0,5,6,403,0,1,3579,3982,199,0,4557896.3
57850,3,1,1,4,4,406,1,0,5683,8432,674,1,4288800.6
71485,38,1,0,9,7,413,0,1,3714,7479,698,0,6535120.3
110378,19,0,1,4,6,405,0,0,8498,7376,985,0,8780796.5
91222,47,0,1,6,8,428,1,1,4019,7733,415,0,7621164.8
43740,40,0,0,4,4,406,0,0,9586,6957,633,0,1465123.6
75844,9,0,0,3,2,422,1,1,2014,6018,644,1,5868889.2
38813,38,0,0,2,10,426,1,1,4760,7135,120,0,2294397.6
8825,2,1,0,2,7,428,0,1,6111,7756,867,0,3559112.8
51108,2,0,0,4,7,423,0,1,4077,1755,109,1,4812736.3
76922,49,0,0,6,10,431,1,1,6326,6738,429,1,9919217.1
14195,42,1,0,5,2,415,0,1,5686,8824,491,1,1767131.5
96683,14,0,1,7,7,415,0,0,9453,9378,402,1,7035681.5
58993,85,1,0,8,9,426,0,0,8671,5017,646,1,3379893.6
68454,72,1,1,4,1,408,0,1,9511,5111,336,0,6661493.8
9633,7,1,0,8,2,431,1,0,641,8918,838,0,2600292.1
48043,6,1,1,5,2,422,1,1,8108,4033,339,1,2590169.2
4572,41,0,1,1,4,411,1,0,2482,7183,645,1,2208141.1
74840,67,0,1,2,6,431,1,1,8418,7187,706,0,7122699.1
37923,25,1,1,1,6,412,1,1,2037,3638,566,1,4031505.2
43515,99,1,0,9,7,401,0,0,483,7178,249,1,2805117.1
26051,64,1,1,4,7,430,1,0,8602,2118,812,1,3499187
69402,2,1,0,6,6,419,1,0,7623,8861,186,1,8252420.9
42079,58,1,0,10,4,429,1,1,2327,7431,823,0,1902151.9
31496,46,1,0,8,6,425,1,1,1111,3249,784,0,5975034.5
-7710,75,0,1,6,5,410,1,0,6453,5671,744,1,28028
84575,12,1,0,3,2,412,0,1,2505,2457,123,1,9154295.2
62943,45,1,1,4,5,409,1,0,9766,2669,263,0,9228451.9
-25519,85,0,1,3,3,429,1,1,9970,9684,569,1,303184.9
24366,2,1,1,5,3,416,0,1,5422,8889,988,0,3449885.6
63111,93,1,1,1,8,426,0,1,3334,9130,719,0,5067362.6
74490,97,0,1,7,2,426,1,0,2680,7716,946,0,5967994.6
58143,24,1,0,3,9,426,1,0,3635,5514,356,1,4963740.6
32692,97,1,1,10,3,424,0,0,167,6075,139,0,4885719.4
56621,42,1,1,4,8,410,1,1,6469,3527,758,1,3320746
61077,55,0,1,9,4,406,1,1,2272,3622,768,0,7601880.6
57156,37,1,0,2,5,408,1,1,7220,5238,276,1,6032661.8
18381,90,0,0,2,9,423,1,0,4566,7465,306,1,1959201.3
117776,30,0,0,10,4,409,1,1,6612,6573,340,0,9213411.9
-2813,85,1,0,8,6,403,0,1,362,3584,299,0,1173785.3
24936,61,0,1,4,3,427,0,1,4148,5588,848,0,3714959.7
26812,73,1,0,10,10,407,0,1,5833,6135,574,0,2726114.7
69332,70,1,1,2,2,429,1,0,383,7585,525,1,9404641.9
50020,100,0,0,3,5,404,0,1,9836,9337,530,1,5995097.4
52492,45,0,1,5,9,418,1,1,4056,8354,827,0,4064857.8
31862,91,0,1,10,3,408,1,1,7861,5872,760,0,4638363.8
71005,25,1,1,1,6,431,0,1,1780,9494,686,1,7519416.1
25234,96,1,1,5,9,403,1,1,681,8825,598,0,498937.3
64062,69,1,0,2,7,420,0,0,3497,5519,424,1,4393918
83976,72,1,1,5,3,431,0,0,2339,8872,346,1,5563234.1
34732,65,1,1,9,10,416,0,1,7942,6968,786,1,5840294.6
8383,45,1,1,3,1,416,1,0,3703,2398,130,0,2973362.6
89490,92,1,0,8,2,427,1,0,283,1114,989,0,9249510.7
29172,81,0,1,5,10,420,0,1,1912,9275,863,0,3205104
37905,50,0,0,8,6,417,1,1,4489,8258,310,0,6672336.7
-20440,76,1,1,4,9,407,0,1,823,7919,861,1,923884.7
53029,41,1,0,9,1,404,1,1,4907,8554,500,0,3635910.4
31171,21,1,0,10,9,430,0,1,1309,1688,398,0,1085988
50402,60,0,0,1,4,429,1,0,7652,820,150,1,7965223.9
50958,44,1,0,3,6,406,0,0,5352,7444,946,1,3958503.6
67898,31,0,0,3,5,423,1,0,9750,7409,423,0,4128709.3
66680,85,1,1,6,5,417,1,0,8099,1033,547,1,8290732.7
87737,8,0,0,3,9,411,1,1,4703,17,487,0,6425870.1
6822,87,1,1,2,10,419,0,0,3038,4154,505,0,207245.9
80686,93,0,0,2,3,407,1,1,4301,2446,456,1,7862673.7
68080,99,1,1,3,7,414,1,1,8696,5199,736,1,5153610.4
120141,11,1,0,8,1,417,0,1,3619,128,868,0,9439790.7
62309,54,1,0,9,4,407,0,1,1841,5309,768,0,9142863.7
49564,63,0,0,5,9,427,0,0,2929,8280,971,1,7260767.7
52597,4,0,1,7,2,418,0,1,3926,3239,362,0,4595196.8
34212,7,0,0,8,6,415,1,1,1158,4394,603,1,963488.5
84773,92,1,0,5,8,403,0,0,1828,1568,398,0,8578494.3
38417,89,1,1,9,3,411,1,1,1036,5526,356,1,1876356.1
64316,95,1,1,6,4,422,0,1,5357,6969,233,1,7211507.2
75502,73,0,1,9,6,425,0,0,2560,6823,239,0,7639752.5
5163,47,1,0,7,5,411,1,0,6767,8177,198,1,153756.1
74040,20,1,0,3,2,405,0,1,9387,2557,670,0,7614603.5
22429,97,1,0,5,10,413,1,1,2311,937,283,1,3638628.3
95667,85,0,0,7,1,416,1,0,2286,4964,968,1,7773638.6
612,65,1,0,6,4,418,0,1,4188,1581,818,1,2905297.8
21948,83,0,1,6,4,406,0,0,7206,2319,489,1,4272292.6
33013,70,0,1,7,10,403,0,1,8803,9549,685,0,5478307.3
31213,30,1,0,3,3,411,1,0,2930,5090,720,0,1751070.1
47588,35,0,1,6,1,421,0,0,6036,7204,813,0,2019977.1
85262,82,1,0,2,5,401,1,0,892,8340,180,1,6589425.1
85766,98,1,0,10,1,422,0,1,9413,7447,230,1,9905156.2
101638,86,0,1,9,3,426,0,0,4161,7692,102,0,9043292.6
107754,34,0,0,4,5,427,0,1,3231,1741,841,1,8347291.7
89141,66,0,1,3,7,402,1,1,6484,3203,906,1,7981527.2
